t_s,t_hr_after_36h,equilibrium_active,separation_earth_mars_m,q_osc_earth_mars_m,e_osc_earth_mars,separation_mars_secondary_m,q_osc_mars_secondary_m,e_osc_mars_secondary,separation_earth_secondary_m,q_osc_earth_secondary_m,e_osc_earth_secondary
44700.0,12.416666666666666,,142517747.5841839,10385093.847527416,0.8802636631142305,21726192.58116296,8207261.43294467,0.48717086962531336,125691442.43614218,3637137.7872424084,0.9459696590260556
45000.0,12.5,,142270070.35537666,10367042.145112576,0.8804843379211724,21837465.396586698,8170893.539216958,0.48888921828570747,125544186.48235816,3367841.769600553,0.9497257894205162
45300.0,12.583333333333334,,142020491.57080486,10348936.986512437,0.8807051649723854,21945808.303838957,8134015.354707601,0.4906303557583884,125399634.0489676,3108517.407728802,0.9533798218536884
45600.0,12.666666666666666,,141769009.32705212,10330783.639970358,0.8809260971734196,22051209.055248924,8096658.847319842,0.49239331792451746,125257652.90638217,2859269.545154189,0.9569257955151755
45900.0,12.75,,141515621.5290819,10312586.862158457,0.8811470926319038,22153655.218880374,8058856.210772605,0.49417710668314313,125118114.38496125,2620184.7470308174,0.9603582332010586
46200.0,12.833333333333334,,141260325.89374068,10294350.932334999,0.8813681142936169,22253134.166949444,8020639.7977912435,0.49598069263336014,124980893.2669119,2391333.796388073,0.9636721006478253
46500.0,12.916666666666666,,141003119.95306057,10276079.683825506,0.8815891296076833,22349633.06546546,7982042.056222425,0.49780301772741536,124845867.6815191,2172773.9732287084,0.9668627682614687
46800.0,13.0,,140744001.05736896,10257776.53303969,0.8818101102185198,22443138.864941865,7943095.4681373155,0.49964299788674477,124712919.0036209,1964551.1350007178,0.9699259751674277
47100.0,13.083333333333334,,140482966.37821284,10239444.506217474,0.8820310316823803,22533638.29203991,7903832.491971125,0.5014995255736285,124581931.75524099,1766701.6160031103,0.9728577954917853
47400.0,13.166666666666666,,140220012.91110352,10221086.26408059,0.8822518732065289,22621117.842020392,7864285.507729718,0.5033714723119095,124452793.51028927,1579253.9622755705,0.9756546067734333
47700.0,13.25,,139955137.47808948,10202704.124551114,0.8824726174092501,22705563.771891993,7824486.765279684,0.5052576911508737,124325394.80223897,1402230.5174968888,0.9783130603998704
48000.0,13.333333333333334,,139688336.7301629,10184300.083684016,0.882693250099063,22786962.094155245,7784468.335723263,0.507157019067107,124199629.03468929,1235648.8744006876,0.9808300539552178
48300.0,13.416666666666666,,139419607.14950654,10165875.834948128,0.882913760071646,22865298.571051087,7744262.06584564,0.5090682792998114,124075392.39472154,1079523.205227072,0.9832027053672798
48600.0,13.5,,139148945.05158672,10147432.786978545,0.8831341389231134,22940558.709232338,7703899.535610413,0.5109902836156831,123952583.7689575,933865.483778684,0.9854283287405534
48900.0,13.583333333333334,,138876346.58709738,10128972.07991247,0.8833543808784025,23012727.754783697,7663412.018665896,0.5129218345001236,123831104.66222948,798686.6107481677,0.9875044117635613
49200.0,13.666666666666666,,138601807.7437622,10110494.600411175,0.8835744826336374,23081790.68852376,7622830.445815492,0.514861727272109,123710859.11877203,673997.45313766,0.9894285945814227
49500.0,13.75,,138325324.3479977,10092000.995461592,0.8837944432114359,23147732.221528534,7582185.371394572,0.5168087521206486,123591753.64584696,559809.8078033124,0.9911986500278721
49800.0,13.833333333333334,,138046892.06644434,10073491.685043199,0.8840142638282155,23210536.79082207,7541506.942487883,0.5187616960612942,123473697.13971403,456137.29843107704,0.9928124651147942
50100.0,13.916666666666666,,137766506.40736908,10054966.873738252,0.8842339477726346,23270188.555184692,7500824.870913538,0.5207193448116673,123356600.81386179,362996.21458476264,0.9942680236815387
50400.0,14.0,,137484162.7219441,10036426.561356628,0.8844535002943853,23326671.391034387,7460168.407892625,0.5226804845854692,123240378.12941341,280406.30086327845,0.995563390110703
50700.0,14.083333333333334,,137199856.20540637,10017870.552640485,0.8846729285026159,23379968.888341036,7419566.321317543,0.5246439038048729,123124944.72762468,208391.50366013724,0.9966966940215735
51000.0,14.166666666666666,,136913581.8981019,9999298.466107797,0.8848922412733321,23430064.346536487,7379046.875526419,0.526608394731641,123010218.36439289,146980.6825331469,0.9976661158569258
51300.0,14.25,,136625334.68641797,9980709.742089018,0.8851114491651773,23476940.770387486,7338637.8134871265,0.5285727550176881,122896118.84669599,96208.2927640982,0.9984698732833358
51600.0,14.333333333333334,,136335109.30360898,9962103.650005942,0.8853305643430448,23520580.865801375,7298366.341290869,0.5305357891761494,122782567.97088327,56115.04531535808,0.9991062083294661
51900.0,14.416666666666666,,136042900.330517,9943479.294937251,0.8855496005090336,23560967.03553666,7258259.114851444,0.5324963099743997,122669489.46274054,26748.55007073104,0.9995733751909655
52200.0,14.5,,135748702.1961919,9924835.623511415,0.8857685728402906,23598081.3747938,7218342.228705352,0.5344531397507095,122556808.91925286,8163.947980117567,0.9998696286345967
52500.0,14.583333333333334,,135452509.17841497,9906171.429163512,0.8859874979333308,23631905.6666629,7178641.20680531,0.536405111656543,122444453.7519907,424.53750981406677,0.9999932129379896
52800.0,14.666666666666666,,135154315.40412715,9887485.356788773,0.8862063937544689,23662421.377408035,7139180.995199547,0.5383510708267194,122332353.13204433,3602.400631503477,0.9999423513049789
53100.0,14.75,,134854114.84976703,9868775.906822845,0.8864252795960186,23689609.651568163,7099985.956487762,0.5402898754799185,122220437.93643418,17779.033462111176,0.9997152356998465
53400.0,14.833333333333334,,134551901.3415201,9850041.438774996,0.8866441760379661,23713451.306857873,7061079.865945967,0.5422203979521616,122108640.69592391,43045.98659309115,0.9993100170469276
53700.0,14.916666666666666,,134247668.55548263,9831280.174237955,0.8868631049148362,23733926.82885095,7022485.909211319,0.5441415256661376,121996895.54416505,79505.52012111919,0.9987247957449662
54000.0,15.0,,133941410.01774323,9812490.199395254,0.8870820892875133,23751016.365432534,6984226.681420201,0.5460521620393441,121885138.1681006,127271.27841274854,0.9979576124483627
54300.0,15.083333333333334,,133633119.10438414,9793669.467044255,0.8873011534197986,23764699.721005432,6946324.187693212,0.5479512273341803,121773305.75955725,186468.9897039398,0.9970064390699923
54600.0,15.166666666666666,,133322789.04140514,9774815.798150448,0.8875203227595078,23774956.35043806,6908799.844861785,0.5498376594532668,121661336.96795408,257237.19575259453,0.9958691699626768
54900.0,15.25,,133010412.90457268,9755926.88294655,0.8877396239239469,23781765.352742102,6871674.48433387,0.5517104146833265,121549171.85405621,339728.01692992944,0.9945436132386297
55200.0,15.333333333333334,,132695983.619197,9737000.281587407,0.8879590846896133,23785105.46446878,6834968.355996673,0.5535684683910999,121436751.84470141,434107.9583568902,0.9930274821883117
55500.0,15.416666666666666,,132379493.95983894,9718033.424369475,0.8881787339859987,23784955.05281334,6798701.133057045,0.5554108156748239,121324019.68842623,540558.7629676393,0.9913183867621588
55800.0,15.5,,132060936.54995011,9699023.611521857,0.8883986018933908,23781292.108418494,6762891.917722241,0.5572364719748678,121210919.41191812,659278.3177169334,0.9894138250805876
56100.0,15.583333333333334,,131740303.86144772,9679968.012573445,0.8886187196445852,23774094.237867635,6727559.24762523,0.559044473647199,121097396.2772177,790481.6195461156,0.9873111749396096
56400.0,15.666666666666666,,131417588.21422765,9660863.665298792,0.8888391196304374,23763338.65585976,6692721.102901417,0.5608338785033907,120983396.73959418,934401.8081885336,0.9850076852812969
56700.0,15.75,,131092781.7756176,9641707.474243468,0.8890598354092129,23749002.177058596,6658394.913825419,0.5626037663209257,120868868.40601458,1091291.2734353615,0.9825004676003313
57000.0,15.833333333333334,,130765876.5597735,9622496.20882746,0.8892809017196922,23731061.20760902,6624597.568918629,0.564353239327606,120753759.994125,1261422.8451038618,0.9797864872599344
57300.0,15.916666666666666,,130436864.42702141,9603226.50102334,0.889502354498026,23709491.73631437,6591345.423440576,0.5660814226638764,120638021.2916593,1445091.0746601908,0.9768625546927433
57600.0,16.0,,130105737.08314832,9583894.842603723,0.8897242308983315,23684269.32546958,6558654.308178127,0.5677874648269702,120521603.11618696,1642613.6182569556,0.9737253164646925
57900.0,16.083333333333332,,129772486.0786442,9564497.581950601,0.8899465693170578,23655369.101345006,6526539.538449343,0.5694705381007346,120404457.27510789,1854332.7318624558,0.9703712461828085
58200.0,16.166666666666668,,129437102.80789912,9545030.920417195,0.8901694094211445,23622765.744317412,6495015.923239806,0.5711298389750773,120286536.52579775,2080616.8901959276,0.9667966352311216
58500.0,16.25,,129099578.50835812,9525490.908230375,0.8903927921800316,23586433.47864514,6464097.774390401,0.5727645885589975,120167794.53580166,2321862.5423546922,0.9629975833227818
58800.0,16.333333333333332,,128759904.2596379,9505873.439919969,0.8906167599015826,23546346.061885703,6433798.91575746,0.574374032991165,120048185.84296864,2578496.018340361,0.9589699888611024
59100.0,16.416666666666668,,128418070.98260874,9486174.249258716,0.8908413562720056,23502476.77395526,6404132.692266488,0.5759574438520746,119927665.81541182,2850975.602179703,0.9547095391078422
59400.0,16.5,,128074069.43844604,9466388.903694127,0.8910666263998734,23454798.405830868,6375111.97878173,0.5775141185818117,119806190.61117312,3139793.7890107674,0.9502117001638136
59700.0,16.583333333333332,,127727890.22765583,9446512.798251243,0.891292616864357,23403283.24789808,6346749.188714314,0.5790433809075073,119683717.13746059,3445479.7453885493,0.9454717067751846
60000.0,16.666666666666668,,127379523.78907916,9426541.14888245,0.8915193757678087,23347903.077948358,6319056.282291868,0.5805445812845862,119560203.00931862,3768601.9941809615,0.9404845519889791
60300.0,16.75,,127028960.3988803,9406468.985237556,0.8917469527928459,23288629.14883288,6292044.7744121365,0.5820170973559664,119435606.50757955,4109771.3478023433,0.9352449766937405
60600.0,16.833333333333332,,126676190.16952531,9386291.14282476,0.8919753992641045,23225432.17578219,6265725.742003505,0.5834603344333659,119309886.53593293,4469644.116197298,0.9297474590966752
60900.0,16.916666666666668,,126321203.04875664,9366002.254529433,0.8922047682148533,23158282.323403846,6240109.830813334,0.5848737260049715,119183002.57693449,4848925.618974683,0.9239862042075196
61200.0,17.0,,125963988.81857122,9345596.741454601,0.8924351144586736,23087149.19237385,6215207.26154525,0.586256734273695,119054914.64676286,5248374.034433694,0.9179551334227801
61500.0,17.083333333333332,,125604537.09420943,9325068.803043252,0.8926664946664342,23012001.805841755,6191027.835264195,0.5876088507303289,118925583.24851231,5668804.621957067,0.9116478743329484
61800.0,17.166666666666668,,125242837.32316442,9304412.406438686,0.8928989674488056,22932808.5955742,6167580.937986439,0.5889295967659361,118794969.32379183,6111094.358406405,0.905057750911177
62100.0,17.25,,124878878.7842201,9283621.275034916,0.8931325934445863,22849537.387866754,6144875.544369725,0.5902185243278303,118663034.20237832,6576187.033776382,0.8981777742864319
62400.0,17.333333333333332,,124512650.58652993,9262688.876164632,0.893367435415125,22762155.389261097,6122920.220415884,0.5914752166235461,118529739.54964606,7065098.85647873,0.891000634359489
62700.0,17.416666666666668,,124144141.66874704,9241608.407867443,0.8936035583451516,22670629.1721114,6101723.125095236,0.5926992888772145,118395047.31146763,7578924.624256517,0.8835186925890571
63000.0,17.5,,123773340.79822001,9220372.784675756,0.8938410295503498,22574924.660052966,6081292.010798683,0.593890389142766,118258919.65624882,8118844.522883427,0.8757239763612826
63300.0,17.583333333333332,,123400236.57026851,9198974.622350326,0.8940799187920203,22475007.113436416,6061634.22251933,0.5950481991783919,118121318.91372478,8686131.621466981,0.8676081754633296
63600.0,17.666666666666668,,123024817.40755586,9177406.221490921,0.8943202983992121,22370841.114802253,6042756.695661263,0.5961724353866545,117982207.51010488,9282160.140299609,0.8591626413163695
63900.0,17.75,,122647071.55957685,9155659.54994169,0.8945622433987159,22262390.554485045,6024665.952368024,0.5972628498246213,117841547.89910677,9908414.574683383,0.8503783897923375
64200.0,17.833333333333332,,122266987.10228167,9133726.22390326,0.8948058316533324,22149618.616452266,6007368.096258273,0.5983192312882895,117699302.48837014,10566499.765806038,0.8412461086516925
64500.0,17.916666666666668,,121884551.9378601,9111597.487656377,0.8950511440088453,22032487.764501844,5990868.805449717,0.59934140647551,117555433.56068146,11258152.017262602,0.831756170908167
64800.0,18.0,,121499753.79471147,9089264.19179374,0.8952982644501487,21910959.728964746,5975173.323746988,0.6003292412314097,117409903.1893745,11985251.3627134,0.8218986557669229
65100.0,18.083333333333332,,121112580.2276311,9066716.769847956,0.8955472802669788,21784995.494084246,5960286.449861187,0.6012826418801677,117262673.14719719,12749835.095705336,0.8116633792150222
65400.0,18.166666666666668,,120723018.61824624,9043945.213194648,0.895798282229718,21654555.28627426,5946212.524522645,0.602201556646675,117113704.80784859,13554112.675740877,0.8010399368945864
65700.0,18.25,,120331056.17573965,9020939.044099567,0.8960513647757269,21519598.563493747,5932955.415339839,0.6030859771713029,116962959.03929378,14400482.123599919,0.7900177625945566
66000.0,18.333333333333332,,119936679.93790394,8997687.286768572,0.8963066262066572,21380084.00601591,5920518.499249603,0.6039359401205374,116810396.08785221,15291548.011256173,0.7785862066031047
66300.0,18.416666666666668,,119539876.7725752,8974178.436248494,0.8965641688971718,21235969.50891932,5908904.64239509,0.6047515288956915,116655975.45192881,16230141.133900475,0.7667346393309216
66600.0,18.5,,119140633.37950064,8950400.425015554,0.8968240995154607,21087212.176684413,5898116.177258948,0.6055328754412006,116499655.74411203,17219339.918357447,0.7544525871275961
66900.0,18.583333333333332,,118738936.29270357,8926340.587076452,0.8970865292558841,20933768.32034622,5888154.876869652,0.6062801621531821,116341394.54019687,18262493.565954953,0.7417299091780395
67200.0,18.666666666666668,,118334771.88341609,8901985.619396044,0.8973515740839902,20775593.457732238,5879021.925889979,0.6069936238878421,116181148.21349975,19363246.837615985,0.7285570269292059
67500.0,18.75,,117928126.36366071,8877321.540453147,0.8976193549940363,20612642.317406897,5870717.888386113,0.6076735500680943,116018871.75261346,20525566.248548772,0.7149252208544203
67800.0,18.833333333333332,,117518985.79057334,8852333.64571602,0.897889998278983,20444868.847053565,5863242.672067288,0.6083202868851438,115854518.56049679,21753767.22613264,0.7008270137754178
68100.0,18.916666666666668,,117107336.07157259,8827006.459818115,0.8981636358127184,20272226.227153532,5856595.488775434,0.6089342395899691,115688040.23250307,23052541.4637086,0.6862566657816684
68400.0,19.0,,116693162.970496,8801323.685207041,0.8984404053439885,20094666.890974566,5850774.810996011,0.6095158748673337,115519386.31061427,24426983.22617868,0.6712108134816623
68700.0,19.083333333333332,,116276452.11484078,8775268.147033406,0.8987204508011365,19912142.5520622,5845778.3241528375,0.6100657232822552,115348504.01075706,25882612.660159998,0.6556892965138408
69000.0,19.166666666666668,,115857189.0042678,8748821.734044474,0.8990039226062794,19724604.240642298,5841602.874441423,0.6105843817856618,115175337.9196238,27425393.130727008,0.6396962277514835
69300.0,19.25,,115435359.02054955,8721965.33525098,0.8992909779969277,19532002.350599226,5838244.411951545,0.6110725162619535,114999829.65689644,29061738.104211453,0.6232413815026874
69600.0,19.333333333333332,,115010947.43917224,8694678.772146428,0.8995817813522512,19334286.698998995,5835697.928823551,0.6115308640966861,114821917.49815464,30798500.9189241,0.6063419975270816
69900.0,19.416666666666668,,114583939.44283171,8666940.726279875,0.8998765045201754,19131406.600491513,5833957.39218342,0.6119602367369453,114641535.9530348,32642937.65275251,0.5890251293564519
70200.0,19.5,,114154320.13710326,8638728.662018957,0.9001753271401637,18923310.959362485,5833015.671602941,0.6123615222104385,114458615.29236709,34602628.83495751,0.5713307046990401
70500.0,19.583333333333332,,113722074.56860572,8610018.74439515,0.9004784369548666,18709948.3825298,5832864.460838451,0.6127356875614335,114273081.01703265,36685339.49133581,0.5533155145431379
70800.0,19.666666666666668,,113287187.74603532,8580785.752004834,0.9007860301016498,18491267.317409005,5833494.193612927,0.6130837811523899,114084853.26012763,38898788.43922109,0.5350584050260385
71100.0,19.75,,112849644.66450164,8551002.985055683,0.9010983113722534,18267216.219332837,5834893.953226935,0.6134069347689217,113893846.11265725,41250286.45020234,0.5166670067301901
71400.0,19.833333333333332,,112409430.33367202,8520642.168811053,0.9014154944252958,18037743.754127815,5837051.375810518,0.6137063654526071,113699966.86137414,43746188.97559257,0.49828638448909424
71700.0,19.916666666666668,,111966529.8103138,8489673.352910489,0.9017378019318,17802799.04256406,5839952.547068722,0.6139833769703795,113503115.12547079,46391094.106414594,0.48010999212362604
72000.0,20.0,,111520928.23592329,8458064.80735227,0.9020654656281067,17562331.9547462,5843581.892425697,0.6142393608105996,113303181.87657706,49186705.07870449,0.46239320014256996
72300.0,20.083333333333332,,111072610.8802489,8425782.916343085,0.9023987262430666,17316293.46416018,5847922.060543587,0.614475796573653,113100048.32382862,52130280.12158044,0.44546930161200254
72600.0,20.166666666666668,,110621563.19165653,8392792.071785318,0.9027378332567997,17064636.073101923,5852953.800283654,0.614694251598525,112893584.64257185,55212632.87035655,0.42976708673833436
72900.0,20.25,,110167770.85545273,8359054.5689343745,0.903083044435917,16807314.32367661,5858655.831295242,0.6148963796353804,112683648.52145062,58415760.281980954,0.41582755036428126
73200.0,20.333333333333332,,109711219.8614802,8324530.507781252,0.9034346250741176,16544285.411583193,5865004.708570546,0.6150839183367106,112470083.49804893,61710406.17759618,0.40431489718095887
73500.0,20.416666666666668,,109251896.58254036,8289177.705087593,0.9037928468463564,16275509.923623057,5871974.681493782,0.615258685295149,112252717.04778224,65054234.23793918,0.39601409579762714
73800.0,20.5,,108789787.86548242,8252951.62383851,0.9041579861579266,16000952.72447358,5879537.548156183,0.615422572303017,112031358.3841469,68391691.28805089,0.39180539157933447
74100.0,20.583333333333332,,108324881.13714208,8215805.329341624,0.9045303218348478,15720584.023964709,5887662.50601293,0.6155775374455946,111805795.92051889,71656785.63582554,0.3926086250326265
74400.0,20.666666666666668,,107857164.52772422,8177689.484501702,0.9049101319563899,15434380.663172299,5896316.00033932,0.615725594565074,111575794.33415297,74779417.14212087,0.3993001644234709
74700.0,20.75,,107386627.01471807,8138552.401228572,0.9052976895709666,15142327.66645146,5905461.572421442,0.6158687995429523,111341091.16153379,77694371.99982065,0.41262133183714056
75000.0,20.833333333333332,,106913258.59102634,8098340.170881141,0.9056932569585306,14844420.11752777,5915059.710011848,0.6160092327428001,111101392.84036112,80350329.58155786,0.433109375214772
75300.0,20.916666666666668,,106437050.46170197,8056996.904642923,0.9060970779999339,14540665.431518137,5925067.703322518,0.6161489768301159,110856370.09672952,82715676.70515731,0.46107752372583244
75600.0,21.0,,105957995.27453741,8014465.125481928,0.9065093680784855,14231086.111990524,5935439.51075185,0.6162900890382562,110605652.55593115,84779364.02389531,0.4966487356923275
75900.0,21.083333333333332,,105476087.39076813,7970686.367844975,0.9069303007604337,13915723.103806745,5946125.639687155,0.6164345667764409,110348822.4311319,86547438.99774812,0.5398242972634008
76200.0,21.166666666666668,,104991323.20335755,7925602.060792278,0.9073599902650807,13594639.879673356,5957073.049147552,0.6165843052746697,110085407.11526515,88037437.08398654,0.5905597910129378
76500.0,21.25,,104503701.51174915,7879154.796674467,0.9077984684228858,13267927.432471009,5968225.082788875,0.6167410457296634,109814870.4671642,89272790.9252417,0.648828124816595
76800.0,21.333333333333332,,104013223.96361852,7831290.123083337,0.9082456544064944,12935710.388283065,5979521.442957365,0.6169063121562955,109536602.5426326,90278477.24281342,0.7146619153694003
77100.0,21.416666666666668,,103519895.57603246,7781959.043854027,0.9087013149730911,12598154.508673871,5990898.219135838,0.6170813348651557,109249907.47454585,91078179.14693075,0.7881766855626421
77400.0,21.5,,103023725.35049152,7731121.479537549,0.9091650122361267,12255475.917551707,6002287.987352448,0.6172669581918612,108953989.15355171,91692713.01736224,0.8695798891423909
77700.0,21.583333333333332,,102524726.99849941,7678751.02435684,0.909636035040357,11907952.470443767,6013620.001010162,0.6174635298229573,108647934.30411586,92139315.96501464,0.9591705439859705
78000.0,21.666666666666668,,102022919.79636393,7624841.451825069,0.9101133087884674,11555937.784575926,6024820.498191241,0.6176707688451026,108330692.49346627,92431433.40094478,1.0573324917150386
78300.0,21.75,,101518329.58949722,7569415.572602989,0.9105952770007281,11199878.568241833,6035813.155796425,0.6178876095731096,108001052.5613793,92578748.22419181,1.1645222979293106
78600.0,21.833333333333332,,101010989.96684714,7512537.243578411,0.911079745935497,10840336.026640888,6046519.726756429,0.6181120184319565,107657614.93154441,92587287.60640188,1.2812509757920414
78900.0,21.916666666666668,,100500943.62403844,7454327.5720500965,0.9115636812615648,10478012.272661395,6056860.902633126,0.6183407819144608,107298759.28667666,92459511.4333499,1.4080570125553205
79200.0,22.0,,99988243.92730609,7394986.651115433,0.9120429431781047,10113782.819053845,6066757.449405859,0.6185692652903518,106922607.20435697,92194329.93759726,1.545466408416443
79500.0,22.083333333333332,,99472956.67606564,7334822.481153459,0.9125119439093111,9748736.338875372,6076131.667601807,0.6187911448980253,106526979.63267599,91787024.65302818,1.693933405418406
79800.0,22.166666666666668,,98955162.03480436,7274289.017550366,0.9129632100580429,9384222.887683598,6084909.226507334,0.6189981224062943,106109349.65227509,91229064.57278115,1.8537531897269621
80100.0,22.25,,98434956.55705951,7214035.399847758,0.913386833738971,9021911.56367131,6093021.411591981,0.619179638686626,105666792.00587092,90507825.49302326,2.0249352068460946
80400.0,22.333333333333332,,97912455.14440778,7154968.087464731,0.9137698042343237,8663857.935780061,6100407.797709086,0.6193226196249957,105195932.64198737,89606241.91920634,2.207023396405353
80700.0,22.416666666666668,,97387792.65711288,7098326.348522422,0.9140952322652592,8312580.166377819,6107019.308555647,0.6194113083641919,104692904.36906832,88502455.21043484,2.398849063406514
81000.0,22.5,,96861124.70470904,7045768.483704273,0.9143415216371271,7971140.1107696155,6112821.533692004,0.6194272698157962,104153319.04995611,87169577.45561075,2.598206228328198
81300.0,22.583333333333332,,96332626.8848616,6999460.097003006,0.9144816215046935,7643221.169646708,6117798.0381575255,0.6193496935636776,103572272.87766498,85575775.94194992,2.8014534355684653
81600.0,22.666666666666668,,95802491.42138918,6962145.2580198785,0.9144826205950326,7333187.70804604,6121953.217647338,0.6191561648387454,102944408.95944299,83684999.49125624,3.003078005232998
81900.0,22.75,,95270919.8475794,6937165.8601232525,0.9143061243889172,7046101.349597898,6125314.055831866,0.6188241032004617,102264069.24448508,81458796.56365518,3.1953168533181895
82200.0,22.833333333333332,,94738110.26202269,6928376.063523088,0.9139100501710621,6787658.833707338,6127930.0187672945,0.618333049877524,101525571.92585506,78859753.25752458,3.3680129726256545
82500.0,22.916666666666668,,94204238.06278124,6939886.093392589,0.9132525633904007,6564008.826018754,6129870.439664,0.6176678626005859,100723643.63270289,75856977.00437082,3.5089745415638816
82800.0,23.0,,93669430.3423986,6975581.0105657205,0.912298630684034,6381409.684145107,6131219.309016379,0.6168225955713171,99854008.30191885,72433583.64576896,3.605124895808397
83100.0,23.083333333333332,,93133736.53857657,7038418.962765767,0.9110288082212022,6245717.745221262,6132068.470952654,0.615804402912087,98914079.89015414,68595188.11536607,3.6445743692660586
83400.0,23.166666666666668,,92597101.06564821,7129628.48986067,0.9094483868026544,6161751.965712264,6132511.5211989,0.6146363494773632,97903631.87444915,64377144.451057896,3.6193328625524397
83700.0,23.25,,92059346.00803342,7248055.889808868,0.9075935037230906,6132653.063115123,6132641.359249264,0.6133578555753993,96825255.94314903,59847458.99864258,3.527832294689643
84000.0,23.333333333333332,,91520171.1698256,7389978.963996343,0.9055304956637512,6159404.577122206,6132553.423738366,0.6119897326050469,95684431.63948578,55102731.95265323,3.376083835536024
84300.0,23.416666666666668,,90979175.38014309,7549469.256921965,0.9033478124230914,6240671.823295324,6132354.112301147,0.6106574309535356,94489097.56365909,50258210.56881464,3.177016587439669
84600.0,23.5,,90435892.77969764,7719444.976209535,0.9011408119434348,6373014.516618673,6132171.067341277,0.6093904183940346,93248854.72248812,45432246.26633984,2.9474644564023023
84900.0,23.583333333333332,,89889836.28538054,7892763.741689641,0.8989971242303725,6551397.501360342,6132160.962275721,0.6082443094399156,91973968.89101674,40733215.716409996,2.704935948817624
85200.0,23.666666666666668,,89340536.6657965,8063207.404219873,0.8969855465344861,6769845.851689783,6132511.584352721,0.6072637871313659,90674443.43532538,36250028.31603167,2.4646845794478276
85500.0,23.75,,88787570.28743157,8226036.106788797,0.89515147976856,7022076.098261703,6133437.623326473,0.6064804082059484,89359334.04803213,32048345.271614246,2.238114290663058
85800.0,23.833333333333332,,88230573.63466266,8378113.767773818,0.893518020325853,7301992.613189784,6135171.812605995,0.6059127926989061,88036362.89713386,28171255.077390704,2.032464202072129
86100.0,23.916666666666668,,87669246.63123053,8517732.681319831,0.8920903846597806,7604010.823711901,6137954.036279672,0.6055684240950433,86711795.88379751,24642376.627467092,1.8513376794360838
86400.0,24.0,,87103348.46441641,8644296.680837456,0.8908613520429892,7923222.741989553,6142020.758781071,0.6054462118907723,85390502.93248442,21469627.38037544,1.6955859989940578
86700.0,24.083333333333332,,86532689.5004329,8757984.692686077,0.8898162187086188,8255445.066996612,6147596.2669878295,0.6055391613207817,84076119.54015566,18648672.6742133,1.5642066630454672
87000.0,24.166666666666668,,85957121.93607406,8859461.138450403,0.8889366168081818,8597192.800920038,6154886.314196296,0.6058367611613473,82771247.10030478,16165784.103605721,1.455093379090437
87300.0,24.25,,85376530.78242649,8949655.919017095,0.8882031272703225,8945613.099969102,6164074.114209794,0.6063269239750065,81477652.81879018,14000228.555757452,1.3655960570746488
87600.0,24.333333333333332,,84790825.9568772,9029611.646314003,0.8875968879447659,9298403.20604438,6175318.2964453185,0.6069974577991722,80196448.98300292,12126392.336832125,1.2929077313094206
87900.0,24.416666666666668,,84199935.73417696,9100385.403423814,0.8871004698325828,9653726.875074256,6188752.324631634,0.6078371229139806,78928243.90866685,10515748.154013468,1.234313254605546
88200.0,24.5,,83603801.52048235,9162990.43572984,0.8866982677283977,10010136.934064645,6204484.9058407275,0.6088363547871418,77673264.02487597,9138642.664476972,1.1873343023700467
88500.0,24.583333333333332,,83002373.78522117,9218365.090214005,0.8863765932445509,10366507.270372573,6222600.998663494,0.6099877355565069,76431449.987348,7965811.3904883005,1.1497997963229643
88800.0,24.666666666666668,,82395608.94714415,9267359.319465432,0.8861236001698752,10721975.05291735,6243163.124359985,0.6112862858547715,75202530.93936391,6969535.234864987,1.1198653033440495
89100.0,24.75,,81783467.01797098,9310731.90635697,0.8859291259239651,11075892.681393577,6266212.770856875,0.6127296346760971,73986081.11505227,6124407.841879228,1.0960001123881582
89400.0,24.833333333333332,,81165909.83306383,9349153.823953453,0.885784499984949,11427788.380115848,6291771.748693409,0.6143181113975721,72781562.53512461,5407743.923858784,1.0769562736247107
89700.0,24.916666666666668,,80542899.72949994,9383214.785785392,0.8856823483506145,11777334.178866776,6319843.409838814,0.6160547926112651,71588356.92846826,4799699.057182208,1.061729811786775
90000.0,25.0,,79914398.56116807,9413431.167730499,0.8856164093456779,12124320.056905936,6350413.677160867,0.6179455274475618,70405789.39561398,4283185.320736588,1.0495207859708398
90300.0,25.083333333333332,,79280366.96553303,9440254.22559671,0.8855813678042372,12468633.153760722,6383451.85747915,0.6199989583728455,69233145.7846938,3843661.0671367547,1.0396960643498698
90600.0,25.166666666666668,,78640763.81698333,9464078.007354507,0.8855727098905829,12810241.109079013,6418911.227666406,0.6222265496319187,68069685.29868063,3468856.973882522,1.0317566753896306
90900.0,25.25,,77995545.81757367,9485246.653951932,0.8855865982360647,13149178.751940463,6456729.393708153,0.6246426321706682,66914649.492083274,3148482.1821439047,1.0253103022483625
91200.0,25.333333333333332,,77344667.18818979,9504060.960399605,0.8856197657907403,13485537.503227204,6496828.428947646,0.6272644716655974,65767268.533925146,2873938.2135983333,1.0200487424175855
91500.0,25.416666666666668,,76688079.43242794,9520784.17192928,0.8856694262650242,13819456.977918454,6539114.80137367,0.6301123649266908,64626765.39739909,2638056.0854411866,1.0157297889610213
91800.0,25.5,,76025731.1524484,9535647.046619523,0.8857331989309318,14151118.37718236,6583479.1017856905,0.6332097692231694,63492358.47147898,2434863.609903753,1.0121628596609344
